osm_id,code,fclass,name,geometry,Latitude,Longitude
5718035521,2110,hospital,British Columbia Children's Emergency,POINT (-123.123599 49.2455446),49.2455446,-123.123599
6946231182,2110,hospital,Emergency,POINT (-123.124844 49.2621467),49.2621467,-123.124844
8508184533,2110,hospital,UBC Hospital,POINT (-123.245747 49.2641866),49.2641866,-123.245747
8766450032,2110,hospital,Emergency,POINT (-123.0957019 49.2582638),49.2582638,-123.0957019
11519069557,2110,hospital,CRC Health Centre,POINT (-123.1339341 49.1853789),49.1853789,-123.1339341
623808773,2204,park,Children's Adventure Playground,POINT (-122.9202581 49.2764839),49.2764839,-122.9202581
801565782,2204,park,Indian River,POINT (-122.962396 49.3198848),49.3198848,-122.962396
832320896,2204,park,Spirea Meadow,POINT (-122.9330717 49.1441454),49.1441454,-122.9330717
931454235,2204,park,"""Teribithia""",POINT (-122.9182525 49.2613438),49.2613438,-122.9182525
987399915,2592,vending_parking,,POINT (-123.1012782 49.2726747),49.2726747,-123.1012782
1881948971,2592,vending_parking,Parking Meter,POINT (-123.1826119 49.1241836),49.1241836,-123.1826119
2606935213,2204,park,Serpentine Fish Hatchery,POINT (-122.7626665 49.177907),49.177907,-122.7626665
2757646803,2592,vending_parking,,POINT (-123.1436188 49.3127985),49.3127985,-123.1436188
3579540567,2204,park,Terminal Creek Fish Hatchery,POINT (-123.3502665 49.3828626),49.3828626,-123.3502665
4213327004,2592,vending_parking,,POINT (-123.4290988 48.6391777),48.6391777,-123.4290988
4213327042,2592,vending_parking,,POINT (-123.4290154 48.6393051),48.6393051,-123.4290154
4694173611,2592,vending_parking,,POINT (-122.8737753 49.2043938),49.2043938,-122.8737753
5598582124,2592,vending_parking,,POINT (-123.1462988 49.1964653),49.1964653,-123.1462988
5837287097,2204,park,Grousewoods Park,POINT (-123.0984689 49.3653745),49.3653745,-123.0984689
6612400173,2592,vending_parking,,POINT (-122.8222962 49.0721467),49.0721467,-122.8222962
